sample_id,start_hz,end_hz,target,prob_carpet,predicao
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1625,1875,0,0.14105083,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1750,2000,0,0.014889275,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1875,2125,0,0.0016673949,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2000,2250,0,0.0017653443,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2125,2375,0,0.0017653443,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2250,2500,0,0.0017653443,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2375,2625,0,0.0017653443,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2500,2750,0,0.0017653443,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2625,2875,0,0.0018254372,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2750,3000,0,0.0018254372,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2875,3125,0,0.0018254372,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3000,3250,0,0.0017805047,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3125,3375,0,0.0017805047,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3250,3500,0,0.0018912139,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3375,3625,0,0.0019613423,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3500,3750,1,0.9838123,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3625,3875,1,0.9951402,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3750,4000,1,0.99572754,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3875,4125,1,0.9960024,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4000,4250,1,0.9975612,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4125,4375,1,0.99786144,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4250,4500,1,0.99786144,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4375,4625,1,0.99786144,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4500,4750,1,0.99530125,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4625,4875,1,0.9854929,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4750,5000,0,0.001747146,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4875,5125,0,0.0015733878,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5000,5250,0,0.0013652601,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5125,5375,0,0.0013652601,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5250,5500,0,0.0013652601,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5375,5625,0,0.0013652601,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5500,5750,0,0.0013652601,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5625,5875,0,0.0010363375,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5750,6000,0,0.0010363375,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5875,6125,0,0.0010363375,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6000,6250,0,0.0010363375,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6125,6375,0,0.0010363375,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6250,6500,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6375,6625,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6500,6750,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6625,6875,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6750,7000,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6875,7125,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7000,7250,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7125,7375,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7250,7500,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7375,7625,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7500,7750,0,0.00094680686,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7625,7875,0,0.00094680686,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1000,1250,0,0.53681153,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1125,1375,0,0.32746577,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1250,1500,0,0.0023600715,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1375,1625,0,0.0058150343,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1500,1750,0,0.89255345,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1625,1875,0,0.8743099,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1750,2000,0,0.8577585,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,1875,2125,0,0.79196984,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2000,2250,0,0.008057867,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2125,2375,1,0.6129592,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2250,2500,1,0.9937576,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2375,2625,1,0.99735105,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2500,2750,1,0.9973686,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2625,2875,1,0.99764025,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2750,3000,1,0.9977702,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,2875,3125,1,0.9977702,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3000,3250,1,0.99460346,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3125,3375,1,0.9453968,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3250,3500,1,0.8388353,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3375,3625,0,0.58830917,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3500,3750,1,0.9456725,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3625,3875,1,0.99424416,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3750,4000,1,0.99786144,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,3875,4125,1,0.9975612,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4000,4250,1,0.9949734,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4125,4375,1,0.9868824,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4250,4500,1,0.86059684,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4375,4625,0,0.016352832,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4500,4750,0,0.004191556,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4625,4875,0,0.001788192,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4750,5000,1,0.2909285,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,4875,5125,1,0.9806012,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5000,5250,1,0.9948649,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5125,5375,1,0.9941719,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5250,5500,1,0.9796198,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5375,5625,1,0.84619117,1
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5500,5750,0,0.016447188,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5625,5875,0,0.0025322349,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5750,6000,0,0.0068311617,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,5875,6125,0,0.0010983611,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6000,6250,0,0.0010983611,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6125,6375,0,0.0010983611,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6250,6500,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6375,6625,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6500,6750,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6625,6875,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6750,7000,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,6875,7125,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7000,7250,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7125,7375,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7250,7500,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7375,7625,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7500,7750,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7625,7875,0,0.0010034776,0
56c1f5f5-bae1-58fb-98a3-5af42e69b393,7750,8000,0,0.0010034776,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1000,1250,0,0.17307773,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1125,1375,0,0.11730777,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1250,1500,0,0.0031092803,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1375,1625,0,0.007518145,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1500,1750,0,0.008166157,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1625,1875,0,0.006734204,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1750,2000,0,0.4002902,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,1875,2125,1,0.9896493,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2000,2250,1,0.9952989,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2125,2375,1,0.99344057,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2250,2500,1,0.9973972,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2375,2625,1,0.9925201,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2500,2750,1,0.97054124,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2625,2875,1,0.9640407,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,2750,3000,0,0.003935222,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,2875,3125,0,0.004033198,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,3000,3250,1,0.97754556,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3125,3375,1,0.9860504,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3250,3500,1,0.98549646,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3375,3625,1,0.99547994,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3500,3750,1,0.99789387,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3625,3875,1,0.9948336,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3750,4000,1,0.98337805,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,3875,4125,1,0.94063497,1
5931ebdf-2e89-51a6-818a-ecc9644cf022,4000,4250,0,0.14713629,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4125,4375,0,0.01630507,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4250,4500,0,0.00200265,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4375,4625,0,0.00200265,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4500,4750,0,0.00200265,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4625,4875,0,0.0018501088,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4750,5000,0,0.0018501088,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,4875,5125,0,0.005407613,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5000,5250,0,0.0049856817,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5125,5375,0,0.0016357858,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5250,5500,0,0.0016357858,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5375,5625,0,0.0016357858,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5500,5750,0,0.0016357858,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5625,5875,0,0.0012417685,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5750,6000,0,0.0012417685,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,5875,6125,0,0.0012417685,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6000,6250,0,0.0012417685,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6125,6375,0,0.0012417685,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6250,6500,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6375,6625,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6500,6750,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6625,6875,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6750,7000,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,6875,7125,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7000,7250,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7125,7375,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7250,7500,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7375,7625,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7500,7750,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7625,7875,0,0.0011345105,0
5931ebdf-2e89-51a6-818a-ecc9644cf022,7750,8000,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,1000,1250,0,0.4194955,0
d8c20439-f8f6-5b89-84cb-50440051553f,1125,1375,0,0.20147333,0
d8c20439-f8f6-5b89-84cb-50440051553f,1250,1500,0,0.003437241,0
d8c20439-f8f6-5b89-84cb-50440051553f,1375,1625,0,0.003308079,0
d8c20439-f8f6-5b89-84cb-50440051553f,1500,1750,0,0.007373189,0
d8c20439-f8f6-5b89-84cb-50440051553f,1625,1875,0,0.007943534,0
d8c20439-f8f6-5b89-84cb-50440051553f,1750,2000,0,0.7578286,1
d8c20439-f8f6-5b89-84cb-50440051553f,1875,2125,1,0.9909827,1
d8c20439-f8f6-5b89-84cb-50440051553f,2000,2250,1,0.992443,1
d8c20439-f8f6-5b89-84cb-50440051553f,2125,2375,1,0.995952,1
d8c20439-f8f6-5b89-84cb-50440051553f,2250,2500,1,0.99729,1
d8c20439-f8f6-5b89-84cb-50440051553f,2375,2625,1,0.9926959,1
d8c20439-f8f6-5b89-84cb-50440051553f,2500,2750,1,0.94095045,1
d8c20439-f8f6-5b89-84cb-50440051553f,2625,2875,1,0.8896137,1
d8c20439-f8f6-5b89-84cb-50440051553f,2750,3000,0,0.0038853586,0
d8c20439-f8f6-5b89-84cb-50440051553f,2875,3125,0,0.0042455164,0
d8c20439-f8f6-5b89-84cb-50440051553f,3000,3250,1,0.8515662,1
d8c20439-f8f6-5b89-84cb-50440051553f,3125,3375,1,0.9344478,1
d8c20439-f8f6-5b89-84cb-50440051553f,3250,3500,1,0.98274565,1
d8c20439-f8f6-5b89-84cb-50440051553f,3375,3625,1,0.9963569,1
d8c20439-f8f6-5b89-84cb-50440051553f,3500,3750,1,0.998123,1
d8c20439-f8f6-5b89-84cb-50440051553f,3625,3875,1,0.99614537,1
d8c20439-f8f6-5b89-84cb-50440051553f,3750,4000,1,0.9865718,1
d8c20439-f8f6-5b89-84cb-50440051553f,3875,4125,1,0.96052164,1
d8c20439-f8f6-5b89-84cb-50440051553f,4000,4250,0,0.008708046,0
d8c20439-f8f6-5b89-84cb-50440051553f,4125,4375,0,0.021601345,0
d8c20439-f8f6-5b89-84cb-50440051553f,4250,4500,0,0.00200265,0
d8c20439-f8f6-5b89-84cb-50440051553f,4375,4625,0,0.00200265,0
d8c20439-f8f6-5b89-84cb-50440051553f,4500,4750,0,0.00200265,0
d8c20439-f8f6-5b89-84cb-50440051553f,4625,4875,0,0.0018501088,0
d8c20439-f8f6-5b89-84cb-50440051553f,4750,5000,0,0.0018501088,0
d8c20439-f8f6-5b89-84cb-50440051553f,4875,5125,0,0.0017747257,0
d8c20439-f8f6-5b89-84cb-50440051553f,5000,5250,0,0.0016357858,0
d8c20439-f8f6-5b89-84cb-50440051553f,5125,5375,0,0.0016357858,0
d8c20439-f8f6-5b89-84cb-50440051553f,5250,5500,0,0.0016357858,0
d8c20439-f8f6-5b89-84cb-50440051553f,5375,5625,0,0.0016357858,0
d8c20439-f8f6-5b89-84cb-50440051553f,5500,5750,0,0.0016357858,0
d8c20439-f8f6-5b89-84cb-50440051553f,5625,5875,0,0.0012417685,0
d8c20439-f8f6-5b89-84cb-50440051553f,5750,6000,0,0.0012417685,0
d8c20439-f8f6-5b89-84cb-50440051553f,5875,6125,0,0.0012417685,0
d8c20439-f8f6-5b89-84cb-50440051553f,6000,6250,0,0.0012417685,0
d8c20439-f8f6-5b89-84cb-50440051553f,6125,6375,0,0.0012417685,0
d8c20439-f8f6-5b89-84cb-50440051553f,6250,6500,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,6375,6625,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,6500,6750,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,6625,6875,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,6750,7000,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,6875,7125,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7000,7250,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7125,7375,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7250,7500,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7375,7625,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7500,7750,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7625,7875,0,0.0011345105,0
d8c20439-f8f6-5b89-84cb-50440051553f,7750,8000,0,0.0011345105,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1000,1250,0,0.0033286233,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1125,1375,0,0.00458483,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1250,1500,0,0.0015787889,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1375,1625,0,0.0020788813,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1500,1750,0,0.007670458,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1625,1875,0,0.007613237,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1750,2000,0,0.0067959926,0
9da3a9bb-65e4-5899-9280-cdd730913e87,1875,2125,0,0.0067153038,0
9da3a9bb-65e4-5899-9280-cdd730913e87,2000,2250,0,0.00860411,0
9da3a9bb-65e4-5899-9280-cdd730913e87,2125,2375,1,0.37374488,0
9da3a9bb-65e4-5899-9280-cdd730913e87,2250,2500,1,0.951305,1
9da3a9bb-65e4-5899-9280-cdd730913e87,2375,2625,1,0.96578306,1
9da3a9bb-65e4-5899-9280-cdd730913e87,2500,2750,1,0.9033888,1
9da3a9bb-65e4-5899-9280-cdd730913e87,2625,2875,0,0.009866919,0
9da3a9bb-65e4-5899-9280-cdd730913e87,2750,3000,0,0.0041753347,0
9da3a9bb-65e4-5899-9280-cdd730913e87,2875,3125,1,0.007794423,0
9da3a9bb-65e4-5899-9280-cdd730913e87,3000,3250,1,0.9028651,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3125,3375,1,0.9871416,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3250,3500,1,0.99779725,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3375,3625,1,0.9980685,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3500,3750,1,0.9979184,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3625,3875,1,0.9980685,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3750,4000,1,0.9980685,1
9da3a9bb-65e4-5899-9280-cdd730913e87,3875,4125,1,0.9980685,1
9da3a9bb-65e4-5899-9280-cdd730913e87,4000,4250,1,0.9960448,1
9da3a9bb-65e4-5899-9280-cdd730913e87,4125,4375,1,0.97100484,1
9da3a9bb-65e4-5899-9280-cdd730913e87,4250,4500,1,0.8788373,1
9da3a9bb-65e4-5899-9280-cdd730913e87,4375,4625,1,0.8992621,1
9da3a9bb-65e4-5899-9280-cdd730913e87,4500,4750,0,0.007171628,0
9da3a9bb-65e4-5899-9280-cdd730913e87,4625,4875,0,0.0040895822,0
9da3a9bb-65e4-5899-9280-cdd730913e87,4750,5000,0,0.019548664,0
9da3a9bb-65e4-5899-9280-cdd730913e87,4875,5125,0,0.0018588444,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5000,5250,0,0.0017133305,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5125,5375,0,0.0017133305,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5250,5500,0,0.0017133305,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5375,5625,0,0.0017133305,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5500,5750,0,0.0017133305,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5625,5875,0,0.0013006588,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5750,6000,0,0.0013006588,0
9da3a9bb-65e4-5899-9280-cdd730913e87,5875,6125,0,0.0013006588,0
9da3a9bb-65e4-5899-9280-cdd730913e87,6000,6250,0,0.0013006588,0
9da3a9bb-65e4-5899-9280-cdd730913e87,6125,6375,0,0.0013006588,0
9da3a9bb-65e4-5899-9280-cdd730913e87,6250,6500,0,0.0011883202,0
9da3a9bb-65e4-5899-9280-cdd730913e87,6375,6625,0,0.0011883202,0
9da3a9bb-65e4-5899-9280-cdd730913e87,6500,6750,0,0.0011883202,0
9da3a9bb-65e4-5899-9280-cdd730913e87,6625,6875,0,0.0011883202,0
